  8.4225000e+002	  5.2736000e+004	  4.8818000e+004	  4.7263000e+004	  0.0000000e+000	  5.2050000e+003	  5.8920000e+003	  4.5730000e+003	  0.0000000e+000	  2.0327754e-001	  1.0617864e+003	  2.2832964e+003	  3.4249446e+003	  0.0000000e+000	
  8.4226000e+002	  5.3728000e+004	  4.8706000e+004	  4.7775000e+004	  0.0000000e+000	  4.9720000e+003	  5.5570000e+003	  4.3770000e+003	  0.0000000e+000	  2.0327593e-001	  1.0100103e+003	  2.7579094e+003	  4.1368641e+003	  0.0000000e+000	
  8.4226000e+002	  5.2944000e+004	  4.9044000e+004	  4.8039000e+004	  0.0000000e+000	  5.5610000e+003	  5.6980000e+003	  5.2240000e+003	  0.0000000e+000	  2.0327593e-001	  1.1168657e+003	  1.9605634e+003	  2.9408451e+003	  3.6122909e+003	
  8.4227000e+002	  5.3735000e+004	  4.9320000e+004	  4.7772000e+004	  0.0000000e+000	  5.3040000e+003	  5.7110000e+003	  4.6370000e+003	  0.0000000e+000	  2.0327432e-001	  1.0605499e+003	  2.4284141e+003	  3.6426212e+003	  3.5924653e+003	
  8.4227000e+002	  5.3878000e+004	  4.9208000e+004	  4.8471000e+004	  0.0000000e+000	  5.1930000e+003	  5.5950000e+003	  4.5970000e+003	  0.0000000e+000	  2.0327432e-001	  1.0424585e+003	  2.6107862e+003	  3.9161794e+003	  3.6367802e+003	
  8.4228000e+002	  5.4457000e+004	  4.9689000e+004	  4.8075000e+004	  0.0000000e+000	  5.4120000e+003	  5.8290000e+003	  5.0250000e+003	  0.0000000e+000	  2.0327272e-001	  1.1021447e+003	  2.2172111e+003	  3.3258167e+003	  3.7839753e+003	
  8.4228000e+002	  5.4995000e+004	  4.9906000e+004	  4.8576000e+004	  0.0000000e+000	  5.2360000e+003	  5.3420000e+003	  4.4760000e+003	  0.0000000e+000	  2.0327272e-001	  1.0200225e+003	  2.9056259e+003	  4.3584388e+003	  3.7738784e+003	
  8.4229000e+002	  5.4358000e+004	  5.0388000e+004	  4.7689000e+004	  0.0000000e+000	  5.4960000e+003	  5.7120000e+003	  4.6170000e+003	  0.0000000e+000	  2.0327112e-001	  1.0722551e+003	  2.4512136e+003	  3.6768205e+003	  3.8816743e+003	
  8.4229000e+002	  5.5588000e+004	  5.1143000e+004	  5.0006000e+004	  0.0000000e+000	  5.5740000e+003	  6.2420000e+003	  4.7080000e+003	  0.0000000e+000	  2.0327112e-001	  1.1196173e+003	  2.3947579e+003	  3.5921368e+003	  4.0187414e+003	
  8.4230000e+002	  5.5194000e+004	  5.1138000e+004	  5.0338000e+004	  0.0000000e+000	  4.9690000e+003	  5.5040000e+003	  4.8860000e+003	  0.0000000e+000	  2.0326952e-001	  1.0406722e+003	  2.9701058e+003	  4.4551587e+003	  3.9405216e+003	
  8.4230000e+002	  5.5267000e+004	  5.1103000e+004	  5.0567000e+004	  0.0000000e+000	  5.2630000e+003	  5.7590000e+003	  4.9680000e+003	  0.0000000e+000	  2.0326952e-001	  1.0834266e+003	  2.6741016e+003	  4.0111523e+003	  4.2303474e+003	
  8.4230000e+002	  5.6790000e+004	  5.1630000e+004	  5.1289000e+004	  0.0000000e+000	  5.6560000e+003	  5.8400000e+003	  4.9300000e+003	  0.0000000e+000	  2.0326952e-001	  1.1129684e+003	  2.6448933e+003	  3.9673399e+003	  4.3462703e+003	
  8.4231000e+002	  5.6703000e+004	  5.2421000e+004	  5.1318000e+004	  0.0000000e+000	  5.3260000e+003	  5.4600000e+003	  4.1880000e+003	  0.0000000e+000	  2.0326793e-001	  1.0145780e+003	  3.4172995e+003	  5.1259492e+003	  4.6485038e+003	
  8.4231000e+002	  5.6975000e+004	  5.3126000e+004	  5.2053000e+004	  0.0000000e+000	  5.8480000e+003	  5.7030000e+003	  4.9340000e+003	  0.0000000e+000	  2.0326793e-001	  1.1169573e+003	  2.7811675e+003	  4.1717513e+003	  4.8206504e+003	
  8.4232000e+002	  5.7574000e+004	  5.2943000e+004	  5.2552000e+004	  0.0000000e+000	  4.6720000e+003	  5.2380000e+003	  4.2960000e+003	  0.0000000e+000	  2.0326635e-001	  9.6253393e+002	  3.9775507e+003	  5.9663260e+003	  5.1731406e+003	
  8.4232000e+002	  5.8580000e+004	  5.4267000e+004	  5.2949000e+004	  0.0000000e+000	  5.8780000e+003	  5.4940000e+003	  4.6710000e+003	  0.0000000e+000	  2.0326635e-001	  1.0870007e+003	  3.2479238e+003	  4.8718856e+003	  5.3514400e+003	
  8.4233000e+002	  5.8931000e+004	  5.4594000e+004	  5.4042000e+004	  0.0000000e+000	  5.0550000e+003	  5.6820000e+003	  4.3980000e+003	  0.0000000e+000	  2.0326477e-001	  1.0254708e+003	  3.8198605e+003	  5.7297907e+003	  5.8397625e+003	
  8.4233000e+002	  5.9686000e+004	  5.5239000e+004	  5.5274000e+004	  0.0000000e+000	  4.8580000e+003	  5.2080000e+003	  5.0420000e+003	  0.0000000e+000	  2.0326477e-001	  1.0236414e+003	  4.0116310e+003	  6.0174465e+003	  5.8125132e+003	
  8.4234000e+002	  6.0737000e+004	  5.6609000e+004	  5.5580000e+004	  0.0000000e+000	  4.7490000e+003	  5.2450000e+003	  4.6870000e+003	  0.0000000e+000	  2.0326320e-001	  9.9470234e+002	  4.4089089e+003	  6.6133634e+003	  6.0801058e+003	
  8.4234000e+002	  6.1841000e+004	  5.7612000e+004	  5.6411000e+004	  0.0000000e+000	  5.3840000e+003	  6.1650000e+003	  4.5810000e+003	  0.0000000e+000	  2.0326320e-001	  1.0928785e+003	  3.8867197e+003	  5.8300796e+003	  6.3633838e+003	
  8.4235000e+002	  6.3567000e+004	  5.8284000e+004	  5.7640000e+004	  0.0000000e+000	  5.3000000e+003	  5.9890000e+003	  4.8260000e+003	  0.0000000e+000	  2.0326163e-001	  1.0918537e+003	  4.1398993e+003	  6.2098490e+003	  6.6520803e+003	
  8.4235000e+002	  6.4584000e+004	  6.0517000e+004	  5.9849000e+004	  0.0000000e+000	  5.5080000e+003	  5.8550000e+003	  4.2410000e+003	  0.0000000e+000	  2.0326163e-001	  1.0572315e+003	  4.7641202e+003	  7.1461804e+003	  6.9201739e+003	
  8.4235000e+002	  6.5799000e+004	  6.2611000e+004	  6.0019000e+004	  0.0000000e+000	  5.3100000e+003	  5.9810000e+003	  4.3650000e+003	  0.0000000e+000	  2.0326163e-001	  1.0607547e+003	  4.9739527e+003	  7.4609291e+003	  7.4133991e+003	
  8.4236000e+002	  6.8138000e+004	  6.4220000e+004	  6.2670000e+004	  0.0000000e+000	  5.2810000e+003	  5.8560000e+003	  4.7570000e+003	  0.0000000e+000	  2.0326007e-001	  1.0768718e+003	  5.3025542e+003	  7.9538314e+003	  8.0904062e+003	
  8.4236000e+002	  6.9058000e+004	  6.6562000e+004	  6.5473000e+004	  0.0000000e+000	  5.5550000e+003	  5.6960000e+003	  5.0100000e+003	  0.0000000e+000	  2.0326007e-001	  1.1017373e+003	  5.5308039e+003	  8.2962058e+003	  8.7592845e+003	
  8.4237000e+002	  7.2213000e+004	  6.7995000e+004	  6.7596000e+004	  0.0000000e+000	  5.1360000e+003	  5.7590000e+003	  4.5400000e+003	  0.0000000e+000	  2.0325851e-001	  1.0457650e+003	  6.3965896e+003	  9.5948843e+003	  9.4504076e+003	
  8.4237000e+002	  7.6052000e+004	  7.2120000e+004	  7.0517000e+004	  0.0000000e+000	  4.6370000e+003	  6.2000000e+003	  4.8800000e+003	  0.0000000e+000	  2.0325851e-001	  1.0648713e+003	  6.9937146e+003	  1.0490572e+004	  1.0292657e+004	
  8.4238000e+002	  7.7980000e+004	  7.4744000e+004	  7.3544000e+004	  0.0000000e+000	  5.4690000e+003	  6.1030000e+003	  4.6060000e+003	  0.0000000e+000	  2.0325695e-001	  1.0960970e+003	  7.2776965e+003	  1.0916545e+004	  1.1348205e+004	
  8.4238000e+002	  8.2092000e+004	  7.7971000e+004	  7.6852000e+004	  0.0000000e+000	  5.5640000e+003	  5.9470000e+003	  4.4440000e+003	  0.0000000e+000	  2.0325695e-001	  1.0809882e+003	  8.1100521e+003	  1.2165078e+004	  1.2391186e+004	
  8.4239000e+002	  8.6164000e+004	  8.1388000e+004	  8.1214000e+004	  0.0000000e+000	  5.4930000e+003	  5.4690000e+003	  4.7190000e+003	  0.0000000e+000	  2.0325540e-001	  1.0624160e+003	  9.0492974e+003	  1.3573946e+004	  1.3664750e+004	
  8.4239000e+002	  8.8811000e+004	  8.5863000e+004	  8.5055000e+004	  0.0000000e+000	  5.0720000e+003	  5.7380000e+003	  4.7080000e+003	  0.0000000e+000	  2.0325540e-001	  1.0513725e+003	  9.8731919e+003	  1.4809788e+004	  1.5070077e+004	
  8.4240000e+002	  9.3919000e+004	  9.0915000e+004	  9.0110000e+004	  0.0000000e+000	  5.0960000e+003	  5.5850000e+003	  4.1640000e+003	  0.0000000e+000	  2.0325386e-001	  1.0057679e+003	  1.1238929e+004	  1.6858393e+004	  1.6458393e+004	
  8.4240000e+002	  9.8816000e+004	  9.5980000e+004	  9.4613000e+004	  0.0000000e+000	  5.0550000e+003	  5.6070000e+003	  4.6990000e+003	  0.0000000e+000	  2.0325386e-001	  1.0407275e+003	  1.1962120e+004	  1.7943179e+004	  1.7938547e+004	
  8.4241000e+002	  1.0472700e+005	  1.0118800e+005	  1.0035100e+005	  0.0000000e+000	  5.4610000e+003	  5.6850000e+003	  4.9510000e+003	  0.0000000e+000	  2.0325232e-001	  1.0905842e+003	  1.2737773e+004	  1.9106660e+004	  1.9399899e+004	
  8.4241000e+002	  1.1014500e+005	  1.0651900e+005	  1.0483200e+005	  0.0000000e+000	  5.1570000e+003	  6.0750000e+003	  4.4360000e+003	  0.0000000e+000	  2.0325232e-001	  1.0615191e+003	  1.3983144e+004	  2.0974717e+004	  2.0932657e+004	
  8.4241000e+002	  1.1535300e+005	  1.1219100e+005	  1.1026400e+005	  0.0000000e+000	  5.4800000e+003	  5.8580000e+003	  5.0210000e+003	  0.0000000e+000	  2.0325232e-001	  1.1083349e+003	  1.4744363e+004	  2.2116544e+004	  2.2590506e+004	
  8.4242000e+002	  1.2083300e+005	  1.1832800e+005	  1.1620800e+005	  0.0000000e+000	  5.0940000e+003	  5.6450000e+003	  4.7880000e+003	  0.0000000e+000	  2.0325079e-001	  1.0519583e+003	  1.6348123e+004	  2.4522185e+004	  2.4349844e+004	
