964.37	342
964.37	373
964.38	316
964.38	393
964.39	427
964.39	290
964.40	346
964.40	390
964.40	310
964.41	344
964.41	388
964.42	469
964.42	306
964.43	360
964.43	443
964.43	341
964.44	312
964.44	377
964.45	221
964.45	342
964.46	609
964.46	437
964.46	400
964.47	316
964.47	338
964.48	403
964.48	337
964.49	226
964.49	438
964.49	350
964.50	363
964.50	283
964.51	409
964.51	348
964.52	514
964.52	323
964.52	499
964.53	413
964.53	341
964.54	340
964.54	385
964.55	261
964.55	338
964.55	302
964.56	280
964.56	285
964.57	401
964.57	415
964.58	514
964.58	321
964.58	369
964.59	416
964.59	312
964.60	403
964.60	327
964.61	312
964.61	306
964.61	271
964.62	354
964.62	475
964.63	275
964.63	412
964.64	403
964.64	491
964.64	254
964.65	300
964.65	305
964.66	435
964.66	431
964.67	376
964.67	280
964.67	186
964.68	321
964.68	455
964.69	414
964.69	373
964.70	372
964.70	361
964.70	340
964.71	375
964.71	338
964.72	459
964.72	455
964.73	373
964.73	298
964.73	446
964.74	302
964.74	315
964.75	473
964.75	287
964.76	305
964.76	476
964.76	355
964.77	330
964.77	405
964.78	326
964.78	241
964.78	285
964.79	426
964.79	438
964.80	488
964.80	559
964.81	406
964.81	435
964.81	424
964.82	281
964.82	310
964.83	347
964.83	334
964.84	363
964.84	388
964.84	475
964.85	296
964.85	287
964.86	299
964.86	417
964.87	338
964.87	335
964.87	413
964.88	351
964.88	378
964.89	395
964.89	427
964.90	233
964.90	369
964.90	202
964.91	268
964.91	333
964.92	390
964.92	330
964.93	333
964.93	339
964.93	297
964.94	335
964.94	435
964.95	230
964.95	365
964.96	415
964.96	257
964.96	304
964.97	196
964.97	301
964.98	373
964.98	374
964.99	267
964.99	441
964.99	394
965.00	326
965.00	432
965.01	342
965.01	400
965.02	591
965.02	295
965.02	342
965.03	262
965.03	380
965.04	427
965.04	395
965.05	337
965.05	328
965.05	251
965.06	351
965.06	364
965.07	315
965.07	390
965.08	353
965.08	364
965.08	466
965.09	508
965.09	398
965.10	422
965.10	347
965.11	471
965.11	416
965.11	361
965.12	377
965.12	429
965.13	288
965.13	348
965.14	495
965.14	335
965.14	319
965.15	414
965.15	392
965.16	284
965.16	416
965.17	323
965.17	510
965.17	315
965.18	444
965.18	309
965.19	449
965.19	432
965.20	390
965.20	243
965.20	304
965.21	399
965.21	524
965.22	358
965.22	415
965.23	335
965.23	390
965.23	518
965.24	372
965.24	340
965.25	361
965.25	487
965.26	257
965.26	374
965.26	320
965.27	353
965.27	389
965.28	269
965.28	425
965.29	353
965.29	385
965.29	480
965.30	340
965.30	323
965.31	314
965.31	485
965.32	444
965.32	428
965.32	573
965.33	270
965.33	401
965.34	333
965.34	348
965.35	346
965.35	359
965.35	320
965.36	416
965.36	236
965.37	346
965.37	447
965.38	332
965.38	389
965.38	358
965.39	487
965.39	496
965.40	320
965.40	453
965.41	356
965.41	333
965.41	418
965.42	513
965.42	420
965.43	284
965.43	396
965.44	454
965.44	398
965.44	358
965.45	384
965.45	298
965.46	367
965.46	423
965.47	284
965.47	399
965.47	369
965.48	299
965.48	345
965.49	284
965.49	436
965.50	482
965.50	387
965.50	544
965.51	546
965.51	378
965.52	409
965.52	402
965.53	453
965.53	449
965.53	503
965.54	463
965.54	372
965.55	553
965.55	529
965.56	391
965.56	388
965.56	512
965.57	386
965.57	421
965.58	377
965.58	410
965.59	430
965.59	360
965.59	586
965.60	500
965.60	387
965.61	332
965.61	341
965.62	420
965.62	604
965.62	462
965.63	419
965.63	329
965.64	665
965.64	362
965.65	365
965.65	520
965.65	489
965.66	402
965.66	578
965.67	482
965.67	467
965.68	674
965.68	422
965.68	475
965.69	574
965.69	464
965.70	745
965.70	684
965.70	660
965.71	719
965.71	692
965.72	657
965.72	522
965.73	828
965.73	970
965.73	673
965.74	787
965.74	967
965.75	851
965.75	935
965.76	1190
965.76	1210
965.76	1443
965.77	1594
965.77	1598
965.78	1656
965.78	2175
965.79	2204
965.79	2610
965.79	2546
965.80	3090
965.80	3226
965.81	3622
965.81	3951
965.82	4245
965.82	4921
965.82	5203
965.83	5328
965.83	5985
965.84	5800
965.84	6421
965.85	6730
965.85	7149
965.85	7106
965.86	7645
965.86	7784
965.87	7789
965.87	8225
965.88	7977
965.88	8261
965.88	8020
965.89	7591
965.89	8244
965.90	8021
965.90	7541
965.91	7374
965.91	7287
965.91	6544
965.92	6329
965.92	6160
965.93	5597
965.93	5536
965.94	5016
965.94	4658
965.94	4226
965.95	4113
965.95	3462
965.96	3451
965.96	3069
965.97	2571
965.97	2217
965.97	2246
965.98	1896
965.98	1821
965.99	1652
965.99	1498
966.00	1455
966.00	1332
966.00	1304
966.01	1204
966.01	907
966.02	1038
966.02	875
966.03	781
966.03	883
966.03	755
966.04	634
966.04	837
966.05	644
966.05	844
966.06	672
966.06	764
966.06	699
966.07	620
966.07	512
966.08	540
966.08	543
966.09	720
966.09	340
966.09	563
966.10	468
966.10	479
966.11	525
966.11	710
966.12	571
966.12	520
966.12	418
966.13	567
966.13	540
966.14	535
966.14	491
966.15	482
966.15	611
966.15	442
966.16	566
966.16	557
966.17	531
966.17	444
966.18	491
966.18	466
966.18	341
966.19	594
966.19	459
966.20	364
966.20	446
966.21	410
966.21	680
966.21	457
966.22	343
966.22	446
966.23	422
966.23	490
966.24	423
966.24	366
966.24	438
966.25	356
966.25	352
966.26	486
966.26	369
966.26	420
966.27	410
966.27	550
966.28	429
966.28	563
966.29	399
966.29	389
966.29	479
966.30	273
966.30	420
966.31	231
966.31	347
966.32	320
966.32	357
966.32	388
966.33	347
966.33	553
966.34	413
966.34	300
966.35	302
966.35	329
966.35	359
966.36	230
966.36	464
966.37	414
966.37	349
966.38	336
966.38	397
966.38	335
966.39	312
966.39	405
966.40	361
966.40	318
966.41	365
966.41	295
966.41	322
966.42	442
966.42	428
966.43	399
966.43	327
966.44	482
966.44	421
966.44	338
966.45	349
966.45	528
966.46	326
966.46	306
966.47	391
966.47	360
966.47	363
966.48	366
966.48	401
966.49	390
966.49	466
966.50	352
966.50	418
966.50	421
966.51	268
966.51	338
966.52	317
966.52	341
966.53	284
966.53	363
966.53	399
966.54	367
966.54	233
966.55	292
966.55	302
966.56	312
966.56	285
966.56	333
966.57	279
966.57	428
966.58	253
966.58	256
966.59	312
966.59	332
966.59	305
966.60	359
966.60	409
966.61	303
966.61	293
966.62	430
966.62	438
966.62	456
966.63	403
966.63	335
966.64	451
966.64	575
966.65	426
966.65	309
966.65	459
966.66	297
966.66	369
966.67	280
966.67	388
966.68	329
966.68	417
966.68	371
966.69	378
966.69	479
966.70	411
966.70	451
966.70	425
966.71	461
966.71	449
966.72	416
966.72	377
966.73	330
966.73	378
966.73	390
966.74	384
966.74	327
966.75	423
966.75	364
966.76	317
966.76	322
966.76	406
966.77	441
966.77	344
966.78	261
966.78	403
966.79	409
966.79	340
966.79	312
966.80	270
966.80	371
966.81	365
966.81	405
966.82	368
966.82	462
966.82	356
966.83	378
966.83	394
966.84	331
966.84	377
966.85	284
966.85	469
966.85	347
966.86	341
966.86	393
966.87	443
966.87	370
966.88	376
966.88	223
966.88	409
966.89	306
966.89	248
966.90	340
966.90	344
966.91	349
966.91	333
966.91	409
966.92	450
966.92	246
966.93	382
966.93	462
966.94	346
966.94	374
966.94	351
966.95	393
966.95	358
966.96	345
966.96	486
966.97	360
966.97	412
966.97	403
966.98	319
966.98	382
966.99	537
966.99	295
967.00	334
967.00	355
967.00	320
967.01	349
967.01	425
967.02	396
967.02	370
967.03	370
967.03	280
967.03	389
967.04	248
967.04	490
967.05	293
967.05	408
967.06	402
967.06	286
967.06	286
967.07	345
967.07	338
967.08	370
967.08	275
967.08	289
967.09	273
967.09	526
967.10	367
967.10	528
967.11	431
967.11	285
967.11	332
967.12	342
967.12	254
967.13	314
967.13	369
967.14	546
967.14	365
967.14	312
967.15	669
967.15	255
967.16	405
967.16	273
967.17	358
967.17	290
967.17	322
967.18	234
967.18	495
967.19	268
967.19	380
967.20	400
967.20	333
967.20	271
967.21	357
967.21	263
967.22	397
967.22	278
967.23	292
967.23	291
967.23	369
967.24	288
967.24	329
967.25	272
967.25	316
967.26	342
967.26	282
967.26	218
967.27	302
967.27	262
967.28	458
967.28	230
967.29	399
967.29	363
967.29	485
967.30	355
967.30	313
967.31	466
967.31	317
967.32	459
967.32	389
967.32	444
967.33	450
967.33	438
967.34	474
967.34	314
967.35	259
967.35	384
967.35	429
967.36	357
967.36	282
967.37	480
967.37	407
967.38	420
967.38	368
967.38	463
967.39	377
967.39	305
967.40	359
967.40	296
967.41	289
967.41	240
967.41	310
967.42	351
967.42	226
967.43	455
967.43	407
967.43	446
967.44	428
967.44	362
967.45	359
967.45	338
967.46	263
967.46	256
967.46	295
967.47	282
967.47	149
967.48	430
967.48	357
967.49	270
967.49	353
967.49	215
967.50	309
967.50	205
967.51	334
967.51	268
967.52	408
967.52	282
967.52	520
967.53	300
967.53	340
967.54	359
967.54	418
967.55	388
967.55	285
967.55	260
967.56	293
967.56	386
967.57	358
967.57	353
967.58	425
967.58	413
967.58	282
967.59	452
967.59	422
967.60	276
967.60	414
967.61	221
967.61	303
967.61	339
967.62	423
967.62	465
967.63	469
967.63	383
967.64	327
