749.18	319
749.18	676
749.19	422
749.19	439
749.20	603
749.20	498
749.21	581
749.21	365
749.22	685
749.22	479
749.23	643
749.23	311
749.24	526
749.24	464
749.25	580
749.25	525
749.25	531
749.26	432
749.26	610
749.27	387
749.27	448
749.28	510
749.28	588
749.29	458
749.29	690
749.30	559
749.30	461
749.31	425
749.31	601
749.32	675
749.32	473
749.33	519
749.33	472
749.34	626
749.34	575
749.35	702
749.35	431
749.36	488
749.36	366
749.36	498
749.37	499
749.37	471
749.38	520
749.38	388
749.39	451
749.39	483
749.40	550
749.40	556
749.41	568
749.41	488
749.42	544
749.42	602
749.43	647
749.43	353
749.44	577
749.44	534
749.45	600
749.45	461
749.46	512
749.46	542
749.47	544
749.47	494
749.47	441
749.48	587
749.48	640
749.49	520
749.49	541
749.50	455
749.50	429
749.51	668
749.51	606
749.52	418
749.52	570
749.53	666
749.53	501
749.54	495
749.54	450
749.55	611
749.55	573
749.56	435
749.56	487
749.57	605
749.57	505
749.58	564
749.58	548
749.58	475
749.59	434
749.59	545
749.60	538
749.60	547
749.61	639
749.61	595
749.62	509
749.62	527
749.63	533
749.63	412
749.64	475
749.64	586
749.65	567
749.65	595
749.66	544
749.66	602
749.67	599
749.67	557
749.68	597
749.68	813
749.69	454
749.69	620
749.69	432
749.70	464
749.70	368
749.71	505
749.71	446
749.72	465
749.72	632
749.73	483
749.73	726
749.74	687
749.74	617
749.75	454
749.75	522
749.76	524
749.76	542
749.77	562
749.77	664
749.78	380
749.78	474
749.79	419
749.79	583
749.80	576
749.80	494
749.80	646
749.81	667
749.81	531
749.82	437
749.82	506
749.83	604
749.83	674
749.84	613
749.84	419
749.85	495
749.85	442
749.86	498
749.86	496
749.87	632
749.87	465
749.88	433
749.88	671
749.89	725
749.89	496
749.90	487
749.90	472
749.91	455
749.91	518
749.91	525
749.92	391
749.92	663
749.93	493
749.93	475
749.94	395
749.94	429
749.95	599
749.95	625
749.96	528
749.96	715
749.97	518
749.97	436
749.98	425
749.98	345
749.99	605
749.99	464
750.00	590
750.00	502
750.01	393
750.01	624
750.02	534
750.02	548
750.02	590
750.03	579
750.03	479
750.04	722
750.04	409
750.05	519
750.05	446
750.06	465
750.06	530
750.07	632
750.07	620
750.08	650
750.08	665
750.09	436
750.09	492
750.10	590
750.10	594
750.11	451
750.11	632
750.12	554
750.12	555
750.13	494
750.13	607
750.13	500
750.14	617
750.14	428
750.15	576
750.15	516
750.16	511
750.16	428
750.17	467
750.17	357
750.18	622
750.18	530
750.19	557
750.19	506
750.20	389
750.20	441
750.21	554
750.21	561
750.22	579
750.22	648
750.23	572
750.23	439
750.24	626
750.24	558
750.24	543
750.25	526
750.25	713
750.26	544
750.26	562
750.27	631
750.27	483
750.28	493
750.28	595
750.29	589
750.29	576
750.30	395
750.30	554
750.31	494
750.31	584
750.32	645
750.32	369
750.33	571
750.33	443
750.34	580
750.34	427
750.35	462
750.35	475
750.35	387
750.36	449
750.36	481
750.37	480
750.37	636
750.38	499
