842.25	52736
842.26	53728
842.26	52944
842.27	53735
842.27	53878
842.28	54457
842.28	54995
842.29	54358
842.29	55588
842.30	55194
842.30	55267
842.30	56790
842.31	56703
842.31	56975
842.32	57574
842.32	58580
842.33	58931
842.33	59686
842.34	60737
842.34	61841
842.35	63567
842.35	64584
842.35	65799
842.36	68138
842.36	69058
842.37	72213
842.37	76052
842.38	77980
842.38	82092
842.39	86164
842.39	88811
842.40	93919
842.40	98816
842.41	104727
842.41	110145
842.41	115353
842.42	120833
842.42	128646
842.43	134404
842.43	139805
842.44	145512
842.44	154415
842.45	161967
842.45	171813
842.46	183062
842.46	196820
842.46	213295
842.47	231371
842.47	254228
842.48	280185
842.48	307934
842.49	340832
842.49	374509
842.50	413362
842.50	456096
842.51	501380
842.51	554691
842.52	612986
842.52	672693
842.52	736056
842.53	800709
842.53	861698
842.54	929120
842.54	995677
842.55	1062255
842.55	1125670
842.56	1186166
842.56	1241714
842.57	1295813
842.57	1339142
842.57	1376754
842.58	1409420
842.58	1430113
842.59	1449144
842.59	1452389
842.60	1449885
842.60	1437140
842.61	1417968
842.61	1387065
842.62	1344494
842.62	1301840
842.63	1250518
842.63	1192102
842.63	1130713
842.64	1068670
842.64	1002849
842.65	935573
842.65	867136
842.66	798072
842.66	732554
842.67	671010
842.67	611780
842.68	555656
842.68	504569
842.68	455446
842.69	412678
842.69	372159
842.70	338135
842.70	307702
842.71	279398
842.71	257664
842.72	238160
842.72	221092
842.73	207185
842.73	195174
842.74	184936
842.74	177521
842.74	170016
842.75	164409
842.75	159221
842.76	154373
842.76	149418
842.77	143759
842.77	138599
842.78	135586
842.78	129913
842.79	126289
842.79	122628
842.80	119794
842.80	115843
842.80	112300
842.81	109435
842.81	106362
842.82	103584
842.82	100511
842.83	98120
842.83	96642
842.84	95283
842.84	94109
842.85	92742
842.85	91715
842.85	90734
842.86	89318
842.86	88344
842.87	86681
842.87	85427
842.88	83940
842.88	83452
842.89	82940
842.89	82660
842.90	80727
842.90	79427
842.91	78900
842.91	77379
842.91	76478
842.92	75810
842.92	74444
842.93	74808
842.93	74062
842.94	74111
842.94	74482
842.95	73118
842.95	74168
842.96	72713
842.96	73408
842.96	71907
842.97	71065
842.97	70078
842.98	69001
842.98	68712
842.99	68469
842.99	67671
843.00	66000
843.00	65725
843.01	64417
843.01	63273
843.02	61798
843.02	60803
843.02	59486
843.03	58260
843.03	56759
843.04	55634
843.04	55064
843.05	53953
843.05	53883
843.06	52798
843.06	52087
843.07	51865
843.07	51987
843.07	51251
843.08	51144
843.08	50212
843.09	50363
843.09	50253
843.10	49562
843.10	49872
843.11	50118
843.11	48826
843.12	49849
843.12	48779
843.13	50091
843.13	49065
843.13	49382
843.14	48391
843.14	48399
843.15	48423
843.15	48165
843.16	47779
843.16	47874
843.17	47788
843.17	48159
843.18	47201
843.18	46623
843.18	47128
843.19	46674
843.19	46565
843.20	46514
843.20	45521
843.21	46326
843.21	46338
843.22	45711
843.22	45738
843.23	45360
843.23	45664
843.24	45329
843.24	45741
843.24	45297
843.25	45239
843.25	45900
843.26	45826
843.26	45242
843.27	45601
843.27	45162
843.28	46110
843.28	45737
843.29	46076
843.29	46021
843.29	45732
843.30	45590
843.30	46029
843.31	46511
843.31	46046
843.32	46576
843.32	45497
843.33	45830
843.33	45741
843.34	45667
843.34	46500
843.35	45243
843.35	45930
843.35	45853
843.36	45918
843.36	45561
843.37	45561
843.37	45082
843.38	45383
843.38	44856
843.39	45299
843.39	45221
843.40	44531
843.40	44425
843.40	44678
843.41	45191
843.41	45413
843.42	45003
843.42	44072
843.43	44279
843.43	43587
843.44	44773
843.44	44283
843.45	44204
843.45	44360
843.45	43993
843.46	44255
843.46	44146
843.47	43520
843.47	43751
843.48	44383
843.48	44041
843.49	43987
843.49	43678
843.50	43239
843.50	42030
843.51	43231
843.51	43786
843.51	43429
843.52	43221
843.52	42607
843.53	43832
843.53	44012
843.54	42851
843.54	43049
843.55	43175
843.55	42818
843.56	42730
843.56	43077
843.56	42488
843.57	43651
843.57	43988
843.58	42882
843.58	42669
843.59	42559
843.59	43605
843.60	43856
843.60	42710
843.61	42465
843.61	42847
843.62	43222
843.62	42896
843.62	42169
843.63	42587
843.63	42735
843.64	42310
843.64	42465
843.65	42907
843.65	42803
843.66	42736
843.66	42436
843.67	42275
843.67	42718
843.67	41967
843.68	43147
843.68	41721
843.69	42449
843.69	42423
843.70	42706
843.70	42746
843.71	42766
843.71	42594
843.72	41728
843.72	42521
843.73	42665
843.73	42400
843.73	42685
843.74	42438
843.74	41843
843.75	42276
843.75	42926
843.76	42718
843.76	43071
843.77	43173
843.77	42254
843.78	42733
843.78	42854
843.78	42890
843.79	42506
843.79	43225
843.80	43207
843.80	42879
843.81	43530
843.81	42815
843.82	43155
843.82	42764
843.83	43055
843.83	42797
843.84	42497
843.84	42846
843.84	42349
843.85	42824
843.85	42866
843.86	42538
843.86	42236
843.87	42206
843.87	42032
843.88	42119
843.88	41247
843.89	42114
843.89	42318
843.89	42555
843.90	42118
843.90	41866
843.91	42028
843.91	42077
843.92	41635
843.92	41148
843.93	41862
843.93	41530
843.94	41774
843.94	41495
843.95	41481
843.95	41661
843.95	41905
843.96	41622
843.96	42143
843.97	41441
843.97	42832
843.98	41979
843.98	41777
843.99	42500
843.99	42292
844.00	42686
844.00	41698
844.00	41448
844.01	42011
844.01	41968
844.02	42172
844.02	41891
844.03	41591
844.03	42601
844.04	41961
844.04	41711
844.05	41499
844.05	42061
844.05	41914
844.06	41746
844.06	42624
844.07	42135
844.07	41854
844.08	42111
844.08	41998
844.09	42502
844.09	42342
844.10	41505
844.10	41448
844.11	41602
844.11	42283
844.11	42040
844.12	41768
844.12	41908
844.13	42306
844.13	41777
844.14	41893
844.14	41821
844.15	41709
844.15	41696
844.16	41918
844.16	41402
844.16	41607
844.17	42298
844.17	41434
844.18	42235
844.18	42535
844.19	41246
844.19	41628
844.20	42881
844.20	41930
844.21	42730
844.21	43730
844.22	42764
844.22	42982
844.22	41959
844.23	42514
844.23	42342
844.24	42159
844.24	42198
844.25	42146
844.25	41992
844.26	42659
844.26	42267
844.27	41850
844.27	41451
844.27	41991
844.28	42489
844.28	41445
844.29	41199
844.29	41990
844.30	41678
844.30	41707
844.31	41778
844.31	41453
844.32	42287
844.32	41746
844.33	41389
844.33	40957
844.33	41502
844.34	41366
844.34	41699
844.35	41636
844.35	41239
844.36	41337
844.36	41164
844.37	41473
844.37	41190
844.38	41395
844.38	40985
844.38	41507
844.39	41900
844.39	41984
844.40	39676
844.40	41195
844.41	40988
