910.32	335
910.32	297
910.32	374
910.33	320
910.33	435
910.34	313
910.34	350
910.35	306
910.35	352
910.36	304
910.36	308
910.36	337
910.37	384
910.37	303
910.38	457
910.38	258
910.39	268
910.39	254
910.40	348
910.40	280
910.40	401
910.41	324
910.41	339
910.42	431
910.42	443
910.43	182
910.43	358
910.44	587
910.44	311
910.44	384
910.45	335
910.45	321
910.46	369
910.46	372
910.47	347
910.47	309
910.48	421
910.48	246
910.48	379
910.49	313
910.49	288
910.50	223
910.50	559
910.51	195
910.51	346
910.52	248
910.52	274
910.52	277
910.53	378
910.53	364
910.54	200
910.54	286
910.55	262
910.55	322
910.55	297
910.56	264
910.56	277
910.57	440
910.57	312
910.58	407
910.58	386
910.59	398
910.59	524
910.59	343
910.60	275
910.60	394
910.61	232
910.61	363
910.62	331
910.62	345
910.63	362
910.63	294
910.63	336
910.64	327
910.64	341
910.65	416
910.65	393
910.66	320
910.66	317
910.67	324
910.67	365
910.67	360
910.68	330
910.68	336
910.69	330
910.69	382
910.70	310
910.70	348
910.71	370
910.71	277
910.71	393
910.72	186
910.72	289
910.73	384
910.73	325
910.74	349
910.74	374
910.75	366
910.75	420
910.75	194
910.76	304
910.76	252
910.77	280
910.77	326
910.78	352
910.78	288
910.78	445
910.79	284
910.79	502
910.80	377
910.80	428
910.81	301
910.81	468
910.82	385
910.82	335
910.82	270
910.83	402
910.83	365
910.84	293
910.84	359
910.85	399
910.85	471
910.86	431
910.86	245
910.86	372
910.87	354
910.87	333
910.88	414
910.88	271
910.89	435
910.89	366
910.90	282
910.90	405
910.90	331
910.91	322
910.91	245
910.92	253
910.92	330
910.93	326
910.93	368
910.94	283
910.94	440
910.94	418
910.95	247
910.95	286
910.96	425
910.96	296
910.97	262
910.97	208
910.97	291
910.98	331
910.98	334
910.99	399
910.99	342
911.00	313
911.00	328
911.01	292
911.01	285
911.01	280
911.02	299
911.02	332
911.03	292
911.03	185
911.04	308
911.04	224
911.05	318
911.05	524
911.05	451
911.06	222
911.06	342
911.07	372
911.07	424
911.08	409
911.08	254
911.09	368
911.09	301
911.09	313
911.10	413
911.10	329
911.11	293
911.11	307
911.12	232
911.12	346
911.13	348
911.13	392
911.13	369
911.14	314
911.14	324
911.15	229
911.15	297
911.16	417
911.16	248
911.17	315
911.17	323
911.17	307
911.18	287
911.18	367
911.19	300
911.19	323
911.20	415
911.20	300
911.20	354
911.21	389
911.21	380
911.22	308
911.22	307
911.23	378
911.23	421
911.24	313
911.24	499
911.24	327
911.25	291
911.25	274
911.26	426
911.26	410
911.27	311
911.27	427
911.28	347
911.28	442
911.28	414
911.29	419
911.29	423
911.30	381
911.30	433
911.31	425
911.31	301
911.32	307
911.32	422
911.32	467
911.33	342
911.33	305
911.34	286
911.34	286
911.35	326
911.35	335
911.36	315
911.36	277
911.36	367
911.37	409
911.37	304
911.38	368
911.38	367
911.39	336
911.39	379
911.39	281
911.40	352
911.40	300
911.41	438
911.41	377
911.42	257
911.42	417
911.43	301
911.43	468
911.43	395
911.44	253
911.44	393
911.45	275
911.45	332
